year,month,hou,本候灯下白背飞虱虫量（头）,本侯灯下褐飞虱虫量（头）,本候灯下稻飞虱合计,1000hPa_air,925hPa_air,850hPa_air,1000hPa_omega,925hPa_omega,850hPa_omega,1000hPa_rhum,925hPa_rhum,850hPa_rhum,1000hPa_wind,925hPa_wind,850hPa_wind,1000hPa_azimuth,925hPa_azimuth,850hPa_azimuth,1000hPa_number,925hPa_number,850hPa_number
2001,1,3,,,,9.80500667095184,5.50625157244504,3.27500913739204,0.0015354871749877,0.0335353374481201,0.0449479341506958,81.6375152587891,78.5375144958496,57.3375102996826,4.52896101755454,5.15674727259949,3.75795956799577,31.8890854188421,38.5314327210374,113.859324721769,2.0,2.0,5.0
2001,1,4,,,,13.2625064373016,9.98750329017639,7.2187592625618,-0.0051770687103271,0.0086979389190673,0.0163854837417603,85.7125152587891,77.8500146865845,69.4625135421753,3.05048084002645,3.28594495492985,3.16668199830553,73.3767250957502,118.528469834307,230.044626569073,3.0,5.0,9.0
2001,1,5,,,,15.7300021886826,12.3825061559677,10.2537585020065,-0.0286643981933594,-0.066389536857605,-0.0927021026611328,94.4250152587891,92.8500152587891,90.6750152587891,3.58113363777206,3.77152208703425,7.71504331732974,118.265061913381,189.412196754774,226.539517931958,5.0,7.0,9.0
2001,1,6,,,,9.64479621251424,5.84271652375658,4.34583686788877,0.0141021410624186,0.0414875149726868,0.0376542011896769,84.8541819254557,76.8541811307271,61.8645947774251,4.98922224399726,5.85770055118528,4.09890184088351,96.1149542765417,55.4674672501005,192.169301149819,4.0,3.0,7.0
2001,2,1,,,,12.4637576341629,8.17125716805458,6.70250408388674,-0.0206269979476929,-0.0229520082473755,-0.0380396604537964,93.1875152587891,94.4375152587891,89.2000152587891,4.05152396914938,5.24135314846013,5.84713238789511,64.933493423665,106.267275522652,185.731798461418,3.0,5.0,7.0
2001,2,2,,,,11.7987536430359,7.38750468492508,5.52375487685204,0.0025105237960815,0.0070354223251342,-0.006764531135559,93.8250152587891,94.0625152587891,89.0250152587891,5.53420303255082,6.72178918529505,4.52614215636579,34.1312886077781,47.0591880788597,114.975333231986,2.0,3.0,5.0
2001,2,3,,,,10.963757610321,6.5175003990531,4.58501131981611,-0.0129769802093506,-0.0094020128250122,-0.0085520505905151,89.4375152587891,90.1750152587891,74.7375123977661,5.4842981176734,6.8967804009627,4.74161806252276,30.3098514662348,47.5762273389525,187.0766608612,2.0,3.0,7.0
2001,2,4,,,,15.6850070953369,12.1075030565262,8.69875659942627,-0.0155894994735718,0.0086729049682617,0.0200853824615479,84.7000152587891,76.7750152587891,68.9625141143799,3.3540912278138,3.65984604470641,4.05622937420082,79.6505544183218,167.860942106209,192.344922847451,4.0,7.0,7.0
2001,2,5,,,,16.2562609910965,12.4887529954314,10.6412615396082,0.0024855375289917,0.0300480127334595,0.0321979999542236,85.2750152587891,83.5750152587891,69.7625148773193,4.0231412590753,5.89026171126238,6.44036718635189,105.384047617624,157.262155972779,175.765459497963,5.0,6.0,7.0
2001,2,6,,,,13.5958372751872,9.8291669289271,8.44583813349406,-0.008647878964742,-0.0087104638417561,-0.0183144807815552,96.3541819254557,93.9166819254557,88.4166816075643,3.73499545067941,4.68742336873637,6.32099439054138,22.2193257503629,174.398862149286,177.256466480735,2.0,7.0,7.0
